X,Y,Date,County
-97.312382,32.708993,12/2/14,TARRANT
-97.311824,32.696067,2/10/14,TARRANT
-97.311824,32.696067,2/10/14,TARRANT
-97.311782,32.662368,7/17/14,TARRANT
-97.311782,32.662368,7/17/14,TARRANT
-97.311691,32.684393,11/7/14,TARRANT
-97.311691,32.684393,6/15/14,TARRANT
-97.311691,32.684393,6/15/14,TARRANT
-97.311691,32.684393,10/14/14,TARRANT
-97.311691,32.684393,10/14/14,TARRANT
-97.311691,32.684393,1/31/14,TARRANT
-97.311691,32.684393,1/31/14,TARRANT
-97.311691,32.684393,1/31/14,TARRANT
-97.311691,32.684393,1/31/14,TARRANT
-97.311691,32.684393,1/31/14,TARRANT
-97.311691,32.684393,6/15/14,TARRANT
-97.311691,32.684393,4/16/14,TARRANT
-97.311601,32.715658,1/21/14,TARRANT
-97.311302,32.777393,5/2/14,TARRANT
-97.311121,32.721858,6/11/14,TARRANT
-97.311121,32.721858,6/11/14,TARRANT
-97.310981,32.734733,3/14/14,TARRANT
-97.310902,32.736498,10/28/14,TARRANT
-97.310664,32.727741,3/14/14,TARRANT
-97.310664,32.727741,3/14/14,TARRANT
-97.310664,32.727741,3/14/14,TARRANT
-97.310519,32.682245,1/15/14,TARRANT
-97.310056,32.66634,5/28/14,TARRANT
-97.309561,32.684414,6/27/14,TARRANT
-97.309561,32.684414,6/27/14,TARRANT
-97.309374,32.69016,1/13/14,TARRANT
-97.309374,32.69016,1/13/14,TARRANT
-97.309282,32.689373,1/3/14,TARRANT
-97.309251,32.867618,1/22/14,TARRANT
-97.309251,32.867618,1/22/14,TARRANT
-97.309251,32.867618,1/22/14,TARRANT
-97.30892,32.870927,10/27/14,TARRANT
-97.308791,32.684423,7/18/14,TARRANT
-97.308791,32.684423,7/18/14,TARRANT
-97.308791,32.684423,7/18/14,TARRANT
-97.308791,32.684423,7/18/14,TARRANT
-97.308791,32.684423,7/18/14,TARRANT
-97.308791,32.684423,7/18/14,TARRANT
-97.308573,32.660978,4/4/14,TARRANT
-97.308403,32.850334,11/17/14,TARRANT
-97.308403,32.850334,11/17/14,TARRANT
-97.307935,32.769431,5/8/14,TARRANT
-97.307935,32.769431,5/8/14,TARRANT
-97.307935,32.769431,5/8/14,TARRANT
-97.307935,32.769431,5/8/14,TARRANT
-97.307841,32.606303,12/23/14,TARRANT
-97.307724,32.777281,4/3/14,TARRANT
-97.307599,32.864989,5/23/14,TARRANT
-97.307599,32.864989,7/1/14,TARRANT
-97.307599,32.864989,4/17/14,TARRANT
-97.307452,32.685604,6/6/14,TARRANT
-97.307414,32.727651,12/18/14,TARRANT
-97.307261,32.767868,8/19/14,TARRANT
-97.307252,32.722683,3/21/14,TARRANT
-97.307252,32.722683,3/21/14,TARRANT
-97.306875,32.665004,5/12/14,TARRANT
-97.306732,32.775133,6/24/14,TARRANT
-97.306312,32.590938,8/20/14,TARRANT
-97.306312,32.590938,8/20/14,TARRANT
-97.306252,32.759278,11/19/14,TARRANT
-97.306252,32.759278,11/19/14,TARRANT
-97.306252,32.759278,10/31/14,TARRANT
-97.306192,32.782733,6/11/14,TARRANT
-97.306151,32.715643,1/24/14,TARRANT
-97.306151,32.715643,4/11/14,TARRANT
-97.30602,32.662413,1/14/14,TARRANT
-97.306001,32.735777,6/13/14,TARRANT
-97.305985,32.769271,1/28/14,TARRANT
-97.305769,32.732191,9/12/14,TARRANT
-97.305733,32.662568,3/28/14,TARRANT
-97.305677,32.796488,11/7/14,TARRANT
-97.305677,32.796488,12/9/14,TARRANT
-97.305642,32.715634,1/28/14,TARRANT
-97.305591,32.726163,6/3/14,TARRANT
-97.305591,32.726163,6/3/14,TARRANT
-97.305171,32.773137,7/15/14,TARRANT
-97.305171,32.773137,7/15/14,TARRANT
-97.305121,32.725303,3/27/14,TARRANT
-97.305044,32.700616,12/4/14,TARRANT
-97.305044,32.700616,12/4/14,TARRANT
-97.305044,32.700616,10/31/14,TARRANT
-97.305044,32.700616,12/4/14,TARRANT
-97.305031,32.739299,4/18/14,TARRANT
-97.305031,32.739299,4/18/14,TARRANT
-97.304761,32.918197,5/30/14,TARRANT
-97.304651,32.593429,5/9/14,TARRANT
-97.304651,32.593429,10/21/14,TARRANT
-97.304374,32.897121,5/2/14,TARRANT
-97.30425,32.874197,5/19/14,TARRANT
-97.303894,32.770091,8/29/14,TARRANT
-97.303832,32.898183,1/7/14,TARRANT
-97.303009,32.79458,10/24/14,TARRANT
-97.302911,32.880903,1/23/14,TARRANT
-97.302459,32.776319,4/17/14,TARRANT
-97.302334,32.664615,3/20/14,TARRANT
-97.302319,32.66288,1/31/14,TARRANT
-97.302301,32.874588,4/25/14,TARRANT
-97.302301,32.874588,4/25/14,TARRANT
-97.302291,32.90398,6/24/14,TARRANT
-97.302289,32.90511,3/21/14,TARRANT
-97.302284,32.802684,4/30/14,TARRANT
-97.30221,32.746298,4/4/14,TARRANT
-97.30221,32.746298,4/4/14,TARRANT
-97.30221,32.746298,4/4/14,TARRANT
-97.302084,32.729331,4/29/14,TARRANT
-97.302009,32.873907,4/4/14,TARRANT
-97.302009,32.873907,4/4/14,TARRANT
-97.301999,32.79175,5/16/14,TARRANT
-97.301999,32.79175,5/16/14,TARRANT
-97.301999,32.79175,5/16/14,TARRANT
-97.301999,32.79175,5/16/14,TARRANT
-97.301999,32.79175,5/16/14,TARRANT
-97.301611,32.720638,1/27/14,TARRANT
-97.301571,32.714808,10/10/14,TARRANT
-97.301571,32.714808,4/30/14,TARRANT
-97.301571,32.714808,4/1/14,TARRANT
-97.301571,32.714808,4/1/14,TARRANT
-97.301571,32.714808,11/24/14,TARRANT
-97.301571,32.714808,7/2/14,TARRANT
-97.301571,32.714808,4/1/14,TARRANT
-97.301571,32.714808,10/10/14,TARRANT
-97.301571,32.714808,10/31/14,TARRANT
-97.301571,32.714808,11/24/14,TARRANT
-97.301571,32.714808,4/1/14,TARRANT
-97.301571,32.714808,4/4/14,TARRANT
-97.301571,32.714808,4/30/14,TARRANT
-97.301571,32.714808,4/30/14,TARRANT
-97.301571,32.714808,4/30/14,TARRANT
-97.301571,32.714808,6/10/14,TARRANT
-97.301571,32.714808,6/10/14,TARRANT
-97.301571,32.714808,6/25/14,TARRANT
-97.301502,32.603538,2/14/14,TARRANT
-97.301494,32.724001,2/18/14,TARRANT
-97.301494,32.724001,2/18/14,TARRANT
-97.301494,32.724001,2/18/14,TARRANT
-97.301494,32.724001,2/18/14,TARRANT
-97.30133,32.746228,5/30/14,TARRANT
-97.300809,32.694903,9/16/14,TARRANT
-97.300779,32.79356,8/11/14,TARRANT
-97.300779,32.79356,8/11/14,TARRANT
-97.300659,32.767331,10/10/14,TARRANT
-97.300659,32.767331,10/10/14,TARRANT
-97.300384,32.724521,10/27/14,TARRANT
-97.300014,32.89058,1/21/14,TARRANT
-97.299932,32.618623,1/22/14,TARRANT
-97.299758,32.767351,12/3/14,TARRANT
-97.29964,32.876047,11/14/14,TARRANT
-97.29964,32.876047,11/14/14,TARRANT
-97.29964,32.876047,11/14/14,TARRANT
-97.29964,32.876047,2/7/14,TARRANT
-97.29964,32.876047,2/7/14,TARRANT
-97.299602,32.71582,12/18/14,TARRANT
-97.299602,32.71582,12/18/14,TARRANT
-97.299602,32.71582,12/18/14,TARRANT
-97.299602,32.71582,12/18/14,TARRANT
-97.299426,32.716,9/30/14,TARRANT
-97.299241,32.772123,9/26/14,TARRANT
-97.299069,32.716408,7/28/14,TARRANT
-97.299017,32.718449,4/29/14,TARRANT
-97.299017,32.718449,4/29/14,TARRANT
-97.299017,32.718449,4/29/14,TARRANT
-97.298944,32.883083,3/3/14,TARRANT
-97.298944,32.883083,3/3/14,TARRANT
-97.298944,32.716571,2/21/14,TARRANT
-97.298844,32.803057,4/11/14,TARRANT
-97.298809,32.706185,8/28/14,TARRANT
-97.298809,32.706185,8/28/14,TARRANT
-97.298809,32.706185,8/28/14,TARRANT
-97.298804,32.927551,5/12/14,TARRANT
-97.298804,32.927551,5/12/14,TARRANT
-97.298804,32.927551,5/12/14,TARRANT
-97.298691,32.706277,12/3/14,TARRANT
-97.298691,32.706277,8/14/14,TARRANT
-97.298691,32.706277,1/31/14,TARRANT
-97.298691,32.706277,2/24/14,TARRANT
-97.298691,32.706277,6/26/14,TARRANT
-97.298634,32.801071,5/15/14,TARRANT
-97.298614,32.791828,11/7/14,TARRANT
-97.298589,32.745968,12/12/14,TARRANT
-97.298589,32.745968,12/12/14,TARRANT
-97.298589,32.745968,12/12/14,TARRANT
-97.298122,32.890023,5/12/14,TARRANT
-97.297828,32.909341,9/29/14,TARRANT
-97.297814,32.577481,5/27/14,TARRANT
-97.297749,32.57707,5/30/14,TARRANT
-97.297634,32.681637,8/13/14,TARRANT
-97.297094,32.92933,2/24/14,TARRANT
-97.297035,32.90976,8/22/14,TARRANT
-97.296994,32.900674,3/27/14,TARRANT
-97.296952,32.947973,3/14/14,TARRANT
-97.296952,32.947973,3/14/14,TARRANT
-97.296952,32.947973,3/14/14,TARRANT
-97.29694,32.866684,4/25/14,TARRANT
-97.29694,32.866684,4/25/14,TARRANT
-97.296883,32.627093,9/18/14,TARRANT
-97.296881,32.763203,4/25/14,TARRANT
-97.296881,32.763203,4/25/14,TARRANT
-97.296881,32.763203,4/25/14,TARRANT
-97.296868,32.936998,1/29/14,TARRANT
-97.296868,32.936998,1/29/14,TARRANT
-97.29684,32.838937,1/17/14,TARRANT
-97.29684,32.838937,1/2/14,TARRANT
-97.29684,32.838937,1/2/14,TARRANT
-97.29684,32.838937,6/20/14,TARRANT
-97.29684,32.838937,6/20/14,TARRANT
-97.29684,32.838937,6/20/14,TARRANT
-97.29684,32.838937,6/20/14,TARRANT
-97.296688,32.78643,1/27/14,TARRANT
-97.296688,32.78643,1/27/14,TARRANT
-97.296688,32.78643,1/27/14,TARRANT
-97.296688,32.78643,1/27/14,TARRANT
-97.296382,32.906511,4/16/14,TARRANT
-97.296227,32.865872,4/18/14,TARRANT
-97.296056,32.679364,9/25/14,TARRANT
-97.295931,32.695063,3/11/14,TARRANT
-97.295848,32.887033,6/4/14,TARRANT
-97.295848,32.887033,6/4/14,TARRANT
-97.295848,32.887033,6/4/14,TARRANT
-97.29569,32.792104,1/2/14,TARRANT
-97.29567,32.792235,4/23/14,TARRANT
-97.295568,32.680297,5/15/14,TARRANT
-97.295502,32.935499,3/17/14,TARRANT
-97.295502,32.935499,3/17/14,TARRANT
-97.295491,32.703618,11/21/14,TARRANT
-97.295442,32.935285,11/14/14,TARRANT
-97.295442,32.935285,11/14/14,TARRANT
-97.295401,32.793618,6/11/14,TARRANT
-97.295367,32.862668,4/18/14,TARRANT
-97.295289,32.625683,6/30/14,TARRANT
-97.295164,32.906693,12/3/14,TARRANT
-97.295162,32.886394,11/19/14,TARRANT
-97.295162,32.886394,11/19/14,TARRANT
-97.295136,32.867118,3/4/14,TARRANT
-97.295136,32.867118,12/4/14,TARRANT
-97.295039,32.774041,9/26/14,TARRANT
-97.294676,32.900867,5/16/14,TARRANT
-97.294676,32.900867,5/16/14,TARRANT
-97.294668,32.625635,2/12/14,TARRANT
-97.294484,32.8877,12/16/14,TARRANT
-97.294313,32.882215,6/2/14,TARRANT
-97.294222,32.700598,6/23/14,TARRANT
-97.293991,32.701513,4/2/14,TARRANT
-97.293989,32.899699,7/16/14,TARRANT
-97.29355,32.870378,3/13/14,TARRANT
-97.29355,32.870378,3/13/14,TARRANT
-97.293409,32.800691,2/14/14,TARRANT
-97.293409,32.800691,2/14/14,TARRANT
-97.293061,32.627908,6/10/14,TARRANT
-97.293061,32.627908,6/10/14,TARRANT
-97.293061,32.627908,6/10/14,TARRANT
-97.292819,32.59279,11/14/14,TARRANT
-97.292486,32.857665,10/16/14,TARRANT
-97.292486,32.857665,10/16/14,TARRANT
-97.292421,32.933497,2/3/14,TARRANT
-97.292291,32.782282,2/12/14,TARRANT
-97.292291,32.782282,2/12/14,TARRANT
-97.292291,32.782282,2/12/14,TARRANT
-97.292176,32.689848,9/3/14,TARRANT
-97.291961,32.608178,6/18/14,TARRANT
-97.291961,32.608178,6/18/14,TARRANT
-97.291961,32.608178,6/18/14,TARRANT
-97.291592,32.933877,4/8/14,TARRANT
-97.291585,32.738431,8/8/14,TARRANT
-97.291374,32.865174,8/29/14,TARRANT
-97.291234,32.881848,4/17/14,TARRANT
-97.290952,32.600303,4/18/14,TARRANT
-97.290539,32.870155,6/16/14,TARRANT
-97.290467,32.926549,12/8/14,TARRANT
-97.290374,32.59451,5/5/14,TARRANT
-97.290374,32.59451,5/5/14,TARRANT
-97.290354,32.707296,9/5/14,TARRANT
-97.290354,32.707296,9/5/14,TARRANT
-97.289979,32.864213,10/2/14,TARRANT
-97.289979,32.864213,4/3/14,TARRANT
-97.289909,32.847779,4/22/14,TARRANT
-97.289674,32.734901,7/25/14,TARRANT
-97.289631,32.728069,10/10/14,TARRANT
-97.289455,32.865651,7/31/14,TARRANT
-97.289427,32.728952,3/28/14,TARRANT
-97.289004,32.883611,7/23/14,TARRANT
-97.289004,32.883611,7/23/14,TARRANT
-97.288978,32.900821,4/14/14,TARRANT
-97.288978,32.900821,4/14/14,TARRANT
-97.288978,32.900821,4/14/14,TARRANT
-97.288821,32.787968,6/5/14,TARRANT
-97.288712,32.763213,9/4/14,TARRANT
-97.288712,32.763213,9/4/14,TARRANT
-97.288681,32.925254,11/24/14,TARRANT
-97.288554,32.737301,1/10/14,TARRANT
-97.288531,32.807219,8/1/14,TARRANT
-97.288452,32.882293,4/1/14,TARRANT
-97.28838,32.609339,5/2/14,TARRANT
-97.28838,32.609339,5/2/14,TARRANT
-97.288369,32.580877,4/14/14,TARRANT
-97.288079,32.81559,6/6/14,TARRANT
-97.288002,32.689637,4/23/14,TARRANT
-97.288002,32.689637,4/23/14,TARRANT
-97.287383,32.807933,2/18/14,TARRANT
-97.287383,32.807933,2/18/14,TARRANT
-97.287072,32.721748,11/7/14,TARRANT
-97.287,32.943952,8/20/14,TARRANT
-97.286957,32.814262,9/17/14,TARRANT
-97.286957,32.814262,9/17/14,TARRANT
-97.286957,32.814262,9/17/14,TARRANT
-97.286722,32.722865,6/26/14,TARRANT
-97.286722,32.722865,6/26/14,TARRANT
-97.286722,32.722865,6/26/14,TARRANT
-97.28651,32.642215,11/21/14,TARRANT
-97.286424,32.888433,4/23/14,TARRANT
-97.286371,32.720888,9/18/14,TARRANT
-97.286371,32.720888,9/18/14,TARRANT
-97.286371,32.720888,9/18/14,TARRANT
-97.286321,32.733418,12/31/14,TARRANT
-97.286321,32.733418,12/31/14,TARRANT
-97.286067,32.718734,4/24/14,TARRANT
-97.286067,32.718734,4/24/14,TARRANT
-97.286041,32.767168,6/25/14,TARRANT
-97.28591,32.956084,5/27/14,TARRANT
-97.28591,32.956084,5/27/14,TARRANT
-97.285871,32.767168,4/4/14,TARRANT
-97.285862,32.815158,5/30/14,TARRANT
-97.285862,32.815158,5/30/14,TARRANT
-97.285862,32.815158,5/30/14,TARRANT
-97.285591,32.873528,2/28/14,TARRANT
-97.285591,32.873528,2/28/14,TARRANT
-97.285449,32.788981,7/1/14,TARRANT
-97.285436,32.880959,5/9/14,TARRANT
-97.285436,32.880959,5/9/14,TARRANT
-97.285342,32.834703,8/19/14,TARRANT
-97.28533,32.841049,11/20/14,TARRANT
-97.28533,32.841049,11/20/14,TARRANT
-97.28533,32.841049,10/22/14,TARRANT
-97.28533,32.841049,10/22/14,TARRANT
-97.28533,32.841049,10/22/14,TARRANT
-97.285199,32.877086,4/18/14,TARRANT
-97.28519,32.72535,4/11/14,TARRANT
-97.285109,32.727985,5/28/14,TARRANT
-97.285072,32.872753,2/10/14,TARRANT
-97.285072,32.872753,2/10/14,TARRANT
-97.285048,32.725297,8/19/14,TARRANT
-97.285042,32.639439,4/1/14,TARRANT
-97.285042,32.639439,4/1/14,TARRANT
-97.284692,32.864288,4/7/14,TARRANT
-97.284692,32.864288,4/7/14,TARRANT
-97.284639,32.808922,2/5/14,TARRANT
-97.284615,32.79937,11/14/14,TARRANT
-97.284612,32.864223,6/6/14,TARRANT
-97.284612,32.864223,6/6/14,TARRANT
-97.284612,32.864223,6/6/14,TARRANT
-97.284612,32.864223,6/6/14,TARRANT
-97.284612,32.864223,6/6/14,TARRANT
-97.284612,32.864223,6/6/14,TARRANT
-97.284549,32.80094,9/2/14,TARRANT
-97.284538,32.703566,5/22/14,TARRANT
-97.284371,32.76837,4/17/14,TARRANT
-97.284138,32.641365,6/29/14,TARRANT
-97.284062,32.783433,7/1/14,TARRANT
-97.283802,32.784633,5/22/14,TARRANT
-97.283732,32.697004,5/15/14,TARRANT
-97.283616,32.820106,1/29/14,TARRANT
-97.283582,32.961909,1/9/14,TARRANT
-97.283581,32.986508,6/12/14,TARRANT
-97.283581,32.986508,6/12/14,TARRANT
-97.283537,32.981246,4/18/14,TARRANT
-97.283432,32.686713,10/7/14,TARRANT
-97.283432,32.686713,10/7/14,TARRANT
-97.283429,32.88131,3/21/14,TARRANT
-97.283429,32.88131,3/21/14,TARRANT
-97.283429,32.88131,3/21/14,TARRANT
-97.283429,32.88131,3/21/14,TARRANT
-97.283255,32.90126,6/18/14,TARRANT
-97.283034,32.780821,10/16/14,TARRANT
-97.282964,32.778941,8/26/14,TARRANT
-97.282901,32.690788,5/9/14,TARRANT
-97.282901,32.690788,5/9/14,TARRANT
-97.282781,32.690733,4/16/14,TARRANT
-97.282464,32.807249,4/11/14,TARRANT
-97.282414,32.818468,11/20/14,TARRANT
-97.28241,32.818862,10/28/14,TARRANT
-97.28241,32.818862,10/28/14,TARRANT
-97.28241,32.818862,10/28/14,TARRANT
-97.282291,32.713289,1/28/14,TARRANT
-97.28226,32.812473,4/11/14,TARRANT
-97.282169,32.725349,6/27/14,TARRANT
-97.282169,32.725349,6/27/14,TARRANT
-97.282165,32.703587,8/19/14,TARRANT
-97.282122,32.642778,4/22/14,TARRANT
-97.281957,32.808213,12/9/14,TARRANT
-97.281957,32.808213,6/20/14,TARRANT
-97.281957,32.808213,12/9/14,TARRANT
-97.281729,32.646836,5/28/14,TARRANT
-97.281694,32.983422,3/7/14,TARRANT
-97.281694,32.983422,3/7/14,TARRANT
-97.281694,32.983422,1/12/14,TARRANT
-97.281694,32.983422,1/12/14,TARRANT
-97.281694,32.983422,1/12/14,TARRANT
-97.281694,32.983422,1/12/14,TARRANT
-97.281694,32.983422,3/7/14,TARRANT
-97.281692,32.648848,9/9/14,TARRANT
-97.281602,32.978988,5/2/14,TARRANT
-97.281545,32.933601,2/28/14,TARRANT
-97.281512,32.872734,1/15/14,TARRANT
-97.281496,32.720067,12/31/14,TARRANT
-97.281432,32.718953,1/14/14,TARRANT
-97.281432,32.718953,1/14/14,TARRANT
-97.281242,32.649463,5/15/14,TARRANT
-97.281151,32.655402,5/21/14,TARRANT
-97.281142,32.924273,8/15/14,TARRANT
-97.281141,32.799458,7/30/14,TARRANT
-97.281138,32.720843,1/10/14,TARRANT
-97.281081,32.808879,9/5/14,TARRANT
-97.281052,32.787131,9/24/14,TARRANT
-97.280884,32.855061,1/30/14,TARRANT
-97.280829,32.865151,2/7/14,TARRANT
-97.280809,32.98134,6/6/14,TARRANT
-97.280809,32.98134,4/23/14,TARRANT
-97.280452,32.893365,1/7/14,TARRANT
-97.280251,32.907621,1/29/14,TARRANT
-97.280211,32.949538,3/22/14,TARRANT
-97.279964,32.793721,10/17/14,TARRANT
-97.279818,32.877414,5/21/14,TARRANT
-97.279818,32.877414,5/21/14,TARRANT
-97.279727,32.649518,1/31/14,TARRANT
-97.279646,32.708561,1/28/14,TARRANT
-97.279646,32.708561,1/28/14,TARRANT
-97.279646,32.708561,1/28/14,TARRANT
-97.279549,32.647256,5/16/14,TARRANT
-97.279482,32.715448,5/22/14,TARRANT
-97.279482,32.715448,5/22/14,TARRANT
-97.279482,32.715448,5/22/14,TARRANT
-97.279472,32.65455,1/6/14,TARRANT
-97.279367,32.729802,1/14/14,TARRANT
-97.279342,32.667138,5/30/14,TARRANT
-97.279334,32.869019,6/20/14,TARRANT
-97.279222,32.740764,1/17/14,TARRANT
-97.279099,32.746629,11/22/14,TARRANT
-97.279099,32.746629,11/22/14,TARRANT
-97.279099,32.746629,11/22/14,TARRANT
-97.279099,32.746629,3/17/14,TARRANT
-97.279099,32.746629,3/17/14,TARRANT
-97.279099,32.746629,3/17/14,TARRANT
-97.278962,32.783278,4/18/14,TARRANT
-97.278694,32.66506,9/23/14,TARRANT
-97.278483,32.899458,4/17/14,TARRANT
-97.278483,32.899458,4/17/14,TARRANT
-97.278483,32.899458,4/17/14,TARRANT
-97.278381,32.694194,3/27/14,TARRANT
-97.278322,32.817303,8/22/14,TARRANT
-97.27822,32.81627,9/5/14,TARRANT
-97.278172,32.693194,3/25/14,TARRANT
-97.277804,32.685993,4/1/14,TARRANT
-97.277751,32.986229,2/2/14,TARRANT
-97.277751,32.986229,2/14/14,TARRANT
-97.277504,32.936662,4/21/14,TARRANT
-97.277504,32.936662,4/21/14,TARRANT
-97.277504,32.936662,4/21/14,TARRANT
-97.276717,32.854526,7/14/14,TARRANT
-97.276674,32.654145,12/19/14,TARRANT
-97.276674,32.654145,12/19/14,TARRANT
-97.276674,32.654145,12/19/14,TARRANT
-97.276674,32.654145,12/19/14,TARRANT
-97.276672,32.645968,11/7/14,TARRANT
-97.276661,32.802438,8/29/14,TARRANT
-97.276661,32.802438,8/29/14,TARRANT
-97.276524,32.646655,12/18/14,TARRANT
-97.276524,32.646655,12/18/14,TARRANT
-97.276482,32.864799,8/27/14,TARRANT
-97.276482,32.864799,7/17/14,TARRANT
-97.276482,32.864799,7/17/14,TARRANT
-97.276413,32.789114,1/10/14,TARRANT
-97.276412,32.906208,1/30/14,TARRANT
-97.276335,32.79342,4/23/14,TARRANT
-97.276317,32.626563,8/5/14,TARRANT
-97.276281,32.738644,2/6/14,TARRANT
-97.27625,32.907823,2/13/14,TARRANT
-97.276041,32.731588,2/14/14,TARRANT
-97.275689,32.653937,7/4/14,TARRANT
-97.275534,32.675271,2/24/14,TARRANT
-97.275501,32.864058,2/4/14,TARRANT
-97.275501,32.864058,2/4/14,TARRANT
-97.275342,32.714483,12/26/14,TARRANT
-97.275254,32.949102,7/10/14,TARRANT
-97.275254,32.949102,7/10/14,TARRANT
-97.275211,32.795973,1/2/14,TARRANT
-97.27521,32.553354,2/7/14,TARRANT
-97.275161,32.703863,6/12/14,TARRANT
-97.275161,32.703863,6/12/14,TARRANT
-97.275161,32.703863,6/12/14,TARRANT
-97.275161,32.703863,6/12/14,TARRANT
-97.275102,32.931568,1/31/14,TARRANT
-97.275102,32.931568,1/31/14,TARRANT
-97.27493,32.639799,8/22/14,TARRANT
-97.274792,32.722628,2/12/14,TARRANT
-97.274792,32.722628,2/12/14,TARRANT
-97.274792,32.722628,2/12/14,TARRANT
-97.274548,32.725272,3/25/14,TARRANT
-97.274367,32.725272,6/18/14,TARRANT
-97.274331,32.725325,1/17/14,TARRANT
-97.274243,32.729734,6/27/14,TARRANT
-97.274075,32.639792,2/18/14,TARRANT
-97.274075,32.639792,2/18/14,TARRANT
-97.274071,32.741724,8/20/14,TARRANT
-97.274071,32.741724,8/20/14,TARRANT
-97.273434,32.920273,12/4/14,TARRANT
-97.273262,32.858493,4/1/14,TARRANT
-97.273102,32.896982,4/4/14,TARRANT
-97.272978,32.651277,1/9/14,TARRANT
-97.272965,32.641752,6/24/14,TARRANT
-97.272632,32.823233,5/28/14,TARRANT
-97.272631,32.823288,5/29/14,TARRANT
-97.272631,32.823288,5/29/14,TARRANT
-97.272631,32.823288,10/22/14,TARRANT
-97.272582,32.726151,5/2/14,TARRANT
-97.272506,32.663203,3/21/14,TARRANT
-97.272506,32.663203,11/10/14,TARRANT
-97.272506,32.663203,11/10/14,TARRANT
-97.272501,32.722573,1/9/14,TARRANT
-97.272501,32.722573,1/9/14,TARRANT
-97.272501,32.722573,1/9/14,TARRANT
-97.272492,32.722628,1/9/14,TARRANT
-97.272345,32.723514,11/14/14,TARRANT
-97.272345,32.723514,11/14/14,TARRANT
-97.272345,32.723514,11/14/14,TARRANT
-97.272345,32.723514,11/14/14,TARRANT
-97.272345,32.723514,11/14/14,TARRANT
-97.272212,32.688333,3/28/14,TARRANT
-97.272201,32.626372,10/24/14,TARRANT
-97.272201,32.626372,10/24/14,TARRANT
-97.272191,32.705158,6/24/14,TARRANT
-97.272191,32.705158,6/24/14,TARRANT
-97.271774,32.638341,6/25/14,TARRANT
-97.271774,32.638341,6/6/14,TARRANT
-97.271681,32.819966,6/17/14,TARRANT
-97.271681,32.819966,6/17/14,TARRANT
-97.271681,32.819966,6/17/14,TARRANT
-97.271652,32.834109,5/9/14,TARRANT
-97.271624,32.6818,1/10/14,TARRANT
-97.271624,32.715171,9/11/14,TARRANT
-97.271614,32.717461,5/27/14,TARRANT
-97.271609,32.647251,3/7/14,TARRANT
-97.271329,32.814941,10/7/14,TARRANT
-97.271112,32.738583,5/2/14,TARRANT
-97.271104,32.628192,7/21/14,TARRANT
-97.271012,32.856424,9/19/14,TARRANT
-97.271005,32.71026,1/17/14,TARRANT
-97.270972,32.860323,1/16/14,TARRANT
-97.270522,32.701848,1/7/14,TARRANT
-97.270484,32.851684,6/19/14,TARRANT
-97.270379,32.6744,12/15/14,TARRANT
-97.270379,32.6744,12/15/14,TARRANT
-97.270379,32.6744,12/15/14,TARRANT
-97.270379,32.6744,12/15/14,TARRANT
-97.270302,32.866858,4/15/14,TARRANT
-97.270302,32.866858,4/15/14,TARRANT
-97.270259,32.815851,6/12/14,TARRANT
-97.270091,32.918396,3/13/14,TARRANT
-97.270021,32.669693,1/31/14,TARRANT
-97.270021,32.669693,1/31/14,TARRANT
-97.270021,32.669693,1/31/14,TARRANT
-97.269951,32.700063,12/17/14,TARRANT
-97.269885,32.707941,10/16/14,TARRANT
-97.269824,32.83412,2/19/14,TARRANT
-97.269824,32.83412,2/19/14,TARRANT
-97.269824,32.83412,2/19/14,TARRANT
-97.269824,32.83412,2/19/14,TARRANT
-97.269824,32.83412,2/19/14,TARRANT
-97.269824,32.83412,5/30/14,TARRANT
-97.269593,32.935737,2/20/14,TARRANT
-97.269593,32.935737,2/20/14,TARRANT
-97.269571,32.701008,3/24/14,TARRANT
-97.269571,32.701008,3/24/14,TARRANT
-97.269501,32.737574,2/14/14,TARRANT
-97.269393,32.879286,6/12/14,TARRANT
-97.269361,32.851453,4/28/14,TARRANT
-97.269342,32.557643,12/23/14,TARRANT
-97.269342,32.557643,12/23/14,TARRANT
-97.269342,32.557643,12/23/14,TARRANT
-97.269289,32.72204,11/14/14,TARRANT
-97.269288,32.878744,6/25/14,TARRANT
-97.269042,32.650653,9/24/14,TARRANT
-97.269042,32.650653,9/24/14,TARRANT
-97.269042,32.650653,9/24/14,TARRANT
-97.269041,32.632503,6/26/14,TARRANT
-97.269041,32.632503,6/26/14,TARRANT
-97.268822,32.700128,8/15/14,TARRANT
-97.268798,32.709651,6/22/14,TARRANT
-97.268579,32.968178,12/11/14,TARRANT
-97.268529,32.969779,10/30/14,TARRANT
-97.268529,32.969779,10/30/14,TARRANT
-97.268492,32.723333,8/22/14,TARRANT
-97.268442,32.700128,2/28/14,TARRANT
-97.268442,32.700128,2/28/14,TARRANT
-97.268261,32.701008,12/10/14,TARRANT
-97.268261,32.701008,12/10/14,TARRANT
-97.268261,32.701008,12/10/14,TARRANT
-97.268055,32.894451,1/9/14,TARRANT
-97.267951,32.850098,6/16/14,TARRANT
-97.2679,32.967474,5/9/14,TARRANT
-97.267825,32.936325,6/27/14,TARRANT
-97.267794,32.743334,4/22/14,TARRANT
-97.267782,32.907188,6/18/14,TARRANT
-97.267359,32.727096,6/26/14,TARRANT
-97.267303,32.727042,1/30/14,TARRANT
